algorithm,seed,episode,global_timestep,episode_step,action_id,action_name,reward,done,truncated,accepted,abandoned,question_asked,over_budget,recommended,genre_recommended,user_type,step_count,obs_uncertainty,obs_engagement,obs_budget_ratio,obs_step_ratio,epsilon,cumulative_reward
q_learning,42,23,140,12,0,q_familiar,-0.35199999999999987,True,True,False,False,False,True,False,,action_focused,12,0.550000011920929,0.7200000286102295,0.0,1.0,0.8911090557802088,14.096
q_learning,42,24,141,1,2,q_serious,0.5320000000000001,False,False,False,False,True,False,False,,question_sensitive,1,0.75,0.6800000071525574,0.6666666865348816,0.0833333358168602,0.8866535105013078,0.5320000000000001
q_learning,42,24,142,2,7,rec_comedy,-0.45999999999999985,False,False,False,False,False,False,True,comedy,question_sensitive,2,0.8100000023841858,0.6000000238418579,0.6666666865348816,0.1666666716337204,0.8866535105013078,0.07200000000000029
q_learning,42,24,143,3,4,q_fast_paced,-4.148,True,False,False,True,True,False,False,,question_sensitive,3,0.8600000143051147,0.47999998927116394,0.3333333432674408,0.25,0.8866535105013078,-4.076
q_learning,42,25,144,1,0,q_familiar,0.5320000000000001,False,False,False,False,True,False,False,,question_sensitive,1,0.75,0.6800000071525574,0.6666666865348816,0.0833333358168602,0.8822202429488013,0.5320000000000001
q_learning,42,25,145,2,1,q_exploratory,-4.076,True,False,False,True,True,False,False,,question_sensitive,2,0.800000011920929,0.5600000023841858,0.3333333432674408,0.1666666716337204,0.8822202429488013,-3.5439999999999996
q_learning,42,26,146,1,5,q_calm,0.5950000000000001,False,False,False,False,True,False,False,,balanced_viewer,1,0.75,0.75,0.6666666865348816,0.0833333358168602,0.8778091417340573,0.5950000000000001
q_learning,42,26,147,2,7,rec_comedy,-0.3969999999999999,False,False,False,False,False,False,True,comedy,balanced_viewer,2,0.8100000023841858,0.6700000166893005,0.6666666865348816,0.1666666716337204,0.8778091417340573,0.19800000000000018
q_learning,42,26,148,3,1,q_exploratory,0.47800000000000004,False,False,False,False,True,False,False,,balanced_viewer,3,0.8600000143051147,0.6200000047683716,0.3333333432674408,0.25,0.8778091417340573,0.6760000000000002
q_learning,42,26,149,4,5,q_calm,0.433,False,False,False,False,True,False,False,,balanced_viewer,4,0.9100000262260437,0.5699999928474426,0.0,0.3333333432674408,0.8778091417340573,1.1090000000000002
q_learning,42,26,150,5,10,rec_documentary,-0.559,False,False,False,False,False,False,True,documentary,balanced_viewer,5,0.9700000286102295,0.49000000953674316,0.0,0.4166666567325592,0.8778091417340573,0.5500000000000002
q_learning,42,26,151,6,9,rec_scifi,-0.631,False,False,False,False,False,False,True,scifi,balanced_viewer,6,1.0,0.4099999964237213,0.0,0.5,0.8778091417340573,-0.08099999999999985
q_learning,42,26,152,7,0,q_familiar,-0.631,False,False,False,False,False,True,False,,balanced_viewer,7,1.0,0.4099999964237213,0.0,0.5833333134651184,0.8778091417340573,-0.7119999999999999
q_learning,42,26,153,8,5,q_calm,-0.631,False,False,False,False,False,True,False,,balanced_viewer,8,1.0,0.4099999964237213,0.0,0.6666666865348816,0.8778091417340573,-1.343
q_learning,42,26,154,9,9,rec_scifi,-5.203,True,False,False,True,False,False,True,scifi,balanced_viewer,9,1.0,0.33000001311302185,0.0,0.75,0.8778091417340573,-6.546
q_learning,42,27,155,1,2,q_serious,0.5680000000000002,False,False,False,False,True,False,False,,action_focused,1,0.75,0.7200000286102295,0.6666666865348816,0.0833333358168602,0.8734200960253871,0.5680000000000002
q_learning,42,27,156,2,7,rec_comedy,6.72,False,False,True,False,False,False,True,comedy,action_focused,2,0.6299999952316284,0.800000011920929,0.6666666865348816,0.1666666716337204,0.8734200960253871,7.288
q_learning,42,27,157,3,9,rec_scifi,-0.35199999999999987,False,False,False,False,False,False,True,scifi,action_focused,3,0.6899999976158142,0.7200000286102295,0.6666666865348816,0.25,0.8734200960253871,6.936
q_learning,42,27,158,4,3,q_light,0.49600000000000016,False,False,False,False,True,False,False,,action_focused,4,0.7400000095367432,0.6399999856948853,0.3333333432674408,0.3333333432674408,0.8734200960253871,7.432
q_learning,42,27,159,5,0,q_familiar,0.4240000000000001,False,False,False,False,True,False,False,,action_focused,5,0.7900000214576721,0.5600000023841858,0.0,0.4166666567325592,0.8734200960253871,7.856000000000001
q_learning,42,27,160,6,2,q_serious,-0.4959999999999999,False,False,False,False,False,True,False,,action_focused,6,0.7900000214576721,0.5600000023841858,0.0,0.5,0.8734200960253871,7.360000000000001
q_learning,42,27,161,7,1,q_exploratory,-0.4959999999999999,False,False,False,False,False,True,False,,action_focused,7,0.7900000214576721,0.5600000023841858,0.0,0.5833333134651184,0.8734200960253871,6.864000000000002
q_learning,42,27,162,8,6,rec_action,-0.5679999999999998,False,False,False,False,False,False,True,action,action_focused,8,0.8500000238418579,0.47999998927116394,0.0,0.6666666865348816,0.8734200960253871,6.296000000000002
q_learning,42,27,163,9,2,q_serious,-0.5679999999999998,False,False,False,False,False,True,False,,action_focused,9,0.8500000238418579,0.47999998927116394,0.0,0.75,0.8734200960253871,5.728000000000002
q_learning,42,27,164,10,5,q_calm,-0.5679999999999998,False,False,False,False,False,True,False,,action_focused,10,0.8500000238418579,0.47999998927116394,0.0,0.8333333134651184,0.8734200960253871,5.160000000000003
q_learning,42,27,165,11,5,q_calm,-0.8179999999999998,False,False,False,False,False,True,False,,action_focused,11,0.8500000238418579,0.47999998927116394,0.0,0.9166666865348816,0.8734200960253871,4.342000000000003
q_learning,42,27,166,12,9,rec_scifi,-0.6399999999999999,True,True,False,False,False,False,True,scifi,action_focused,12,0.9100000262260437,0.4000000059604645,0.0,1.0,0.8734200960253871,3.7020000000000035
q_learning,42,28,167,1,5,q_calm,0.5590000000000002,False,False,False,False,True,False,False,,novelty_seeking,1,0.75,0.7099999785423279,0.6666666865348816,0.0833333358168602,0.8690529955452602,0.5590000000000002
q_learning,42,28,168,2,4,q_fast_paced,0.47800000000000015,False,False,False,False,True,False,False,,novelty_seeking,2,0.800000011920929,0.6200000047683716,0.3333333432674408,0.1666666716337204,0.8690529955452602,1.0370000000000004
q_learning,42,28,169,3,4,q_fast_paced,0.14700000000000013,False,False,False,False,True,False,False,,novelty_seeking,3,0.8500000238418579,0.5299999713897705,0.0,0.25,0.8690529955452602,1.1840000000000006
q_learning,42,28,170,4,4,q_fast_paced,-0.7729999999999999,False,False,False,False,False,True,False,,novelty_seeking,4,0.8500000238418579,0.5299999713897705,0.0,0.3333333432674408,0.8690529955452602,0.4110000000000007
q_learning,42,28,171,5,5,q_calm,-0.5229999999999999,False,False,False,False,False,True,False,,novelty_seeking,5,0.8500000238418579,0.5299999713897705,0.0,0.4166666567325592,0.8690529955452602,-0.11199999999999921
q_learning,42,28,172,6,3,q_light,-0.5229999999999999,False,False,False,False,False,True,False,,novelty_seeking,6,0.8500000238418579,0.5299999713897705,0.0,0.5,0.8690529955452602,-0.6349999999999991
q_learning,42,28,173,7,2,q_serious,-0.5229999999999999,False,False,False,False,False,True,False,,novelty_seeking,7,0.8500000238418579,0.5299999713897705,0.0,0.5833333134651184,0.8690529955452602,-1.157999999999999
q_learning,42,28,174,8,3,q_light,-0.5229999999999999,False,False,False,False,False,True,False,,novelty_seeking,8,0.8500000238418579,0.5299999713897705,0.0,0.6666666865348816,0.8690529955452602,-1.680999999999999
q_learning,42,28,175,9,1,q_exploratory,-0.5229999999999999,False,False,False,False,False,True,False,,novelty_seeking,9,0.8500000238418579,0.5299999713897705,0.0,0.75,0.8690529955452602,-2.203999999999999
q_learning,42,28,176,10,2,q_serious,-0.5229999999999999,False,False,False,False,False,True,False,,novelty_seeking,10,0.8500000238418579,0.5299999713897705,0.0,0.8333333134651184,0.8690529955452602,-2.7269999999999985
q_learning,42,28,177,11,2,q_serious,-0.7729999999999999,False,False,False,False,False,True,False,,novelty_seeking,11,0.8500000238418579,0.5299999713897705,0.0,0.9166666865348816,0.8690529955452602,-3.4999999999999982
q_learning,42,28,178,12,6,rec_action,6.549,True,True,True,False,False,False,True,action,novelty_seeking,12,0.7300000190734863,0.6100000143051147,0.0,1.0,0.8690529955452602,3.049000000000002
q_learning,42,29,179,1,9,rec_scifi,6.792,False,False,True,False,False,False,True,scifi,question_sensitive,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.8647077305675338,6.792
q_learning,42,29,180,2,6,rec_action,-0.2799999999999999,False,False,False,False,False,False,True,action,question_sensitive,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.8647077305675338,6.512
q_learning,42,29,181,3,8,rec_drama,6.792,False,False,True,False,False,False,True,drama,question_sensitive,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.8647077305675338,13.303999999999998
q_learning,42,29,182,4,0,q_familiar,0.6040000000000001,False,False,False,False,True,False,False,,question_sensitive,4,0.5699999928474426,0.7599999904632568,0.6666666865348816,0.3333333432674408,0.8647077305675338,13.907999999999998
q_learning,42,29,183,5,0,q_familiar,-4.254,True,False,False,True,True,False,False,,question_sensitive,5,0.6200000047683716,0.6399999856948853,0.3333333432674408,0.4166666567325592,0.8647077305675338,9.653999999999998
q_learning,42,30,184,1,5,q_calm,0.5320000000000001,False,False,False,False,True,False,False,,question_sensitive,1,0.75,0.6800000071525574,0.6666666865348816,0.0833333358168602,0.8603841919146962,0.5320000000000001
q_learning,42,30,185,2,7,rec_comedy,2.184,True,False,True,True,False,False,True,comedy,question_sensitive,2,0.6299999952316284,0.7599999904632568,0.6666666865348816,0.1666666716337204,0.8603841919146962,2.716
q_learning,42,31,186,1,9,rec_scifi,-0.35199999999999987,False,False,False,False,False,False,True,scifi,question_sensitive,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.8560822709551227,-0.35199999999999987
q_learning,42,31,187,2,6,rec_action,-4.9239999999999995,True,False,False,True,False,False,True,action,question_sensitive,2,0.8199999928474426,0.6399999856948853,1.0,0.1666666716337204,0.8560822709551227,-5.276
q_learning,42,32,188,1,4,q_fast_paced,0.5680000000000002,False,False,False,False,True,False,False,,action_focused,1,0.75,0.7200000286102295,0.6666666865348816,0.0833333358168602,0.851801859600347,0.5680000000000002
q_learning,42,32,189,2,6,rec_action,-0.4239999999999998,False,False,False,False,False,False,True,action,action_focused,2,0.8100000023841858,0.6399999856948853,0.6666666865348816,0.1666666716337204,0.851801859600347,0.14400000000000035
q_learning,42,32,190,3,9,rec_scifi,-0.4959999999999999,False,False,False,False,False,False,True,scifi,action_focused,3,0.8700000047683716,0.5600000023841858,0.6666666865348816,0.25,0.851801859600347,-0.35199999999999954
q_learning,42,32,191,4,4,q_fast_paced,0.35200000000000015,False,False,False,False,True,False,False,,action_focused,4,0.9200000166893005,0.47999998927116394,0.3333333432674408,0.3333333432674408,0.851801859600347,6.106226635438361e-16
q_learning,42,32,192,5,4,q_fast_paced,0.030000000000000138,False,False,False,False,True,False,False,,action_focused,5,0.9700000286102295,0.4000000059604645,0.0,0.4166666567325592,0.851801859600347,0.03000000000000075
q_learning,42,32,193,6,3,q_light,-0.6399999999999999,False,False,False,False,False,True,False,,action_focused,6,0.9700000286102295,0.4000000059604645,0.0,0.5,0.851801859600347,-0.6099999999999992
q_learning,42,32,194,7,9,rec_scifi,-0.712,False,False,False,False,False,False,True,scifi,action_focused,7,1.0,0.3199999928474426,0.0,0.5833333134651184,0.851801859600347,-1.3219999999999992
q_learning,42,32,195,8,4,q_fast_paced,-0.712,False,False,False,False,False,True,False,,action_focused,8,1.0,0.3199999928474426,0.0,0.6666666865348816,0.851801859600347,-2.033999999999999
q_learning,42,32,196,9,0,q_familiar,-0.712,False,False,False,False,False,True,False,,action_focused,9,1.0,0.3199999928474426,0.0,0.75,0.851801859600347,-2.7459999999999987
q_learning,42,32,197,10,4,q_fast_paced,-0.712,False,False,False,False,False,True,False,,action_focused,10,1.0,0.3199999928474426,0.0,0.8333333134651184,0.851801859600347,-3.4579999999999984
q_learning,42,32,198,11,9,rec_scifi,-5.284,True,False,False,True,False,False,True,scifi,action_focused,11,1.0,0.23999999463558197,0.0,0.9166666865348816,0.851801859600347,-8.741999999999997
q_learning,42,33,199,1,9,rec_scifi,-4.852,True,False,False,True,False,False,True,scifi,novelty_seeking,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.8475428503023453,-4.852
q_learning,42,34,200,1,6,rec_action,-0.35199999999999987,False,False,False,False,False,False,True,action,novelty_seeking,1,0.7599999904632568,0.7200000286102295,1.0,0.0833333358168602,0.8433051360508336,-0.35199999999999987
q_learning,42,34,201,2,9,rec_scifi,6.72,False,False,True,False,False,False,True,scifi,novelty_seeking,2,0.6399999856948853,0.800000011920929,1.0,0.1666666716337204,0.8433051360508336,6.368
q_learning,42,34,202,3,9,rec_scifi,6.542,False,False,True,False,False,False,True,scifi,novelty_seeking,3,0.5199999809265137,0.8799999952316284,1.0,0.25,0.8433051360508336,12.91
q_learning,42,34,203,4,7,rec_comedy,6.864,False,False,True,False,False,False,True,comedy,novelty_seeking,4,0.4000000059604645,0.9599999785423279,1.0,0.3333333432674408,0.8433051360508336,19.774
q_learning,42,34,204,5,3,q_light,-3.797,True,False,False,True,True,False,False,,novelty_seeking,5,0.44999998807907104,0.8700000047683716,0.6666666865348816,0.4166666567325592,0.8433051360508336,15.977
q_learning,42,35,205,1,6,rec_action,6.792,False,False,True,False,False,False,True,action,action_focused,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.8390886103705794,6.792
q_learning,42,35,206,2,6,rec_action,6.614,False,False,True,False,False,False,True,action,action_focused,2,0.46000000834465027,0.9599999785423279,1.0,0.1666666716337204,0.8390886103705794,13.405999999999999
q_learning,42,35,207,3,5,q_calm,0.7120000000000001,False,False,False,False,True,False,False,,action_focused,3,0.5099999904632568,0.8799999952316284,0.6666666865348816,0.25,0.8390886103705794,14.117999999999999
q_learning,42,35,208,4,3,q_light,0.6400000000000001,False,False,False,False,True,False,False,,action_focused,4,0.5600000023841858,0.800000011920929,0.3333333432674408,0.3333333432674408,0.8390886103705794,14.758
q_learning,42,35,209,5,1,q_exploratory,0.5680000000000002,False,False,False,False,True,False,False,,action_focused,5,0.6100000143051147,0.7200000286102295,0.0,0.4166666567325592,0.8390886103705794,15.325999999999999
q_learning,42,35,210,6,0,q_familiar,-0.35199999999999987,False,False,False,False,False,True,False,,action_focused,6,0.6100000143051147,0.7200000286102295,0.0,0.5,0.8390886103705794,14.973999999999998
q_learning,42,35,211,7,2,q_serious,-0.35199999999999987,False,False,False,False,False,True,False,,action_focused,7,0.6100000143051147,0.7200000286102295,0.0,0.5833333134651184,0.8390886103705794,14.621999999999998
q_learning,42,35,212,8,2,q_serious,-0.6019999999999999,False,False,False,False,False,True,False,,action_focused,8,0.6100000143051147,0.7200000286102295,0.0,0.6666666865348816,0.8390886103705794,14.019999999999998
q_learning,42,35,213,9,7,rec_comedy,6.72,False,False,True,False,False,False,True,comedy,action_focused,9,0.49000000953674316,0.800000011920929,0.0,0.75,0.8390886103705794,20.74
q_learning,42,35,214,10,1,q_exploratory,-0.2799999999999999,False,False,False,False,False,True,False,,action_focused,10,0.49000000953674316,0.800000011920929,0.0,0.8333333134651184,0.8390886103705794,20.459999999999997
q_learning,42,35,215,11,1,q_exploratory,-0.5299999999999999,False,False,False,False,False,True,False,,action_focused,11,0.49000000953674316,0.800000011920929,0.0,0.9166666865348816,0.8390886103705794,19.929999999999996
q_learning,42,35,216,12,0,q_familiar,-0.2799999999999999,True,True,False,False,False,True,False,,action_focused,12,0.49000000953674316,0.800000011920929,0.0,1.0,0.8390886103705794,19.649999999999995
q_learning,42,36,217,1,9,rec_scifi,6.792,False,False,True,False,False,False,True,scifi,novelty_seeking,1,0.5799999833106995,0.8799999952316284,1.0,0.0833333358168602,0.8348931673187264,6.792
q_learning,42,36,218,2,1,q_exploratory,0.6310000000000001,False,False,False,False,True,False,False,,novelty_seeking,2,0.6299999952316284,0.7900000214576721,0.6666666865348816,0.1666666716337204,0.8348931673187264,7.423
